dataset_id,case_id,verfahren,group_id,subrun_id,status,wall_seconds_used,solutions_found,time_to_first_feasible_seconds,solver_status,termination_reason,mip_gap,best_bound,best_obj_scalar
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,362edb67ffba8df4cf85267068173c92e4f7be2d870eb29a89f9555c315e3edd,bound_f_ot,timeout,2.312000000005355,0,,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,362edb67ffba8df4cf85267068173c92e4f7be2d870eb29a89f9555c315e3edd,bound_f_pref,timeout,2.3440000000118744,1,2.23499999998603,timelimit,time_limit,1e+20,0.0,17305.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,362edb67ffba8df4cf85267068173c92e4f7be2d870eb29a89f9555c315e3edd,bound_f_stab,timeout,2.2660000000032596,1,2.1570000000065193,optimal,optimal,0.0,15.0,15.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,362edb67ffba8df4cf85267068173c92e4f7be2d870eb29a89f9555c315e3edd,eps_f_stab_0,ok,1.2660000000032596,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,362edb67ffba8df4cf85267068173c92e4f7be2d870eb29a89f9555c315e3edd,eps_f_stab_1,ok,1.2179999999934807,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_fair,timeout,2.2960000000020955,0,,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_fair,timeout,2.2820000000065193,0,,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_ot,timeout,2.422000000020489,0,,timelimit,time_limit,1e+20,0.0,40.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_ot,ok,2.2039999999979045,1,2.10999999998603,timelimit,time_limit,1e+20,0.0,32.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_pref,timeout,2.9219999999913853,0,,optimal,optimal,0.0,2822.0,2822.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_pref,timeout,2.3429999999934807,0,,optimal,optimal,0.0,2822.0,2822.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_stab,timeout,2.327999999979511,0,,optimal,optimal,0.0,15.0,15.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,bound_f_stab,ok,2.187000000005355,1,2.0940000000118744,optimal,optimal,0.0,15.0,15.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,eps_f_stab_0,ok,2.0,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,eps_f_stab_0,ok,1.4210000000020955,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,eps_f_stab_1,ok,1.625,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,867b19a8789a37a02531412f37b89bdadf69be2219a4c968ea4a093bb4f4ebaa,eps_f_stab_1,ok,1.5,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,bcbfc22bcaafc4a5c778a46f68c35715522a2c4333b4d79d19f7f93030833f2c,bound_f_fair,ok,2.110000000015134,1,2.0320000000065193,optimal,optimal,0.0,2.0,2.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,bcbfc22bcaafc4a5c778a46f68c35715522a2c4333b4d79d19f7f93030833f2c,bound_f_ot,timeout,2.640999999974156,0,,timelimit,time_limit,1e+20,0.0,32.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,bcbfc22bcaafc4a5c778a46f68c35715522a2c4333b4d79d19f7f93030833f2c,bound_f_pref,timeout,2.312000000005355,0,,optimal,optimal,0.0,2822.0,2822.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,bcbfc22bcaafc4a5c778a46f68c35715522a2c4333b4d79d19f7f93030833f2c,bound_f_stab,ok,2.125,1,2.0469999999913853,optimal,optimal,0.0,15.0,15.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,bcbfc22bcaafc4a5c778a46f68c35715522a2c4333b4d79d19f7f93030833f2c,eps_f_stab_0,ok,1.2339999999967404,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V2,bcbfc22bcaafc4a5c778a46f68c35715522a2c4333b4d79d19f7f93030833f2c,eps_f_stab_1,ok,1.2189999999827705,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,a713d8479b6b4255082cfc78d4cd46a32305f0f6ffa0c48e772a7c91bb0e563d,start_0,timeout,30.0,1,0.0629999999946449,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,a713d8479b6b4255082cfc78d4cd46a32305f0f6ffa0c48e772a7c91bb0e563d,start_1,timeout,30.0,4,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,a713d8479b6b4255082cfc78d4cd46a32305f0f6ffa0c48e772a7c91bb0e563d,start_2,ok,11.35999999998603,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,dabd8a91438c4e242fd5ea08a0cd1442dd0be413e00a4c6a2391670dde8b7dbf,start_0,timeout,30.0,2,0.030999999988125637,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,dabd8a91438c4e242fd5ea08a0cd1442dd0be413e00a4c6a2391670dde8b7dbf,start_1,timeout,30.0,3,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,dabd8a91438c4e242fd5ea08a0cd1442dd0be413e00a4c6a2391670dde8b7dbf,start_2,ok,10.015999999974156,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,ff3a86a7807d9d3df64aa40c90af85f9caf344a9b5c37f2d06935f3dd70aa0bb,start_0,timeout,30.0,1,0.062000000005355105,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,ff3a86a7807d9d3df64aa40c90af85f9caf344a9b5c37f2d06935f3dd70aa0bb,start_1,timeout,30.0,3,0.0470000000204891,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V3,ff3a86a7807d9d3df64aa40c90af85f9caf344a9b5c37f2d06935f3dd70aa0bb,start_2,ok,11.437000000005355,22,0.0470000000204891,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V4,0a065bf1d6e4b6ec030703e75680cdae9571f1236230d4f280c8f92f399f236a,run_0,timeout,90.0,376,0.046999999991385266,,deadline,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V4,a64b30459d83ef3ec12835a79339b4f14717886ac8b8c6bb3c4a728772b7173f,run_0,timeout,90.0,380,0.030999999988125637,,deadline,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,V4,f79fdddac6f1dbd516bcc375773ace321e6288abb9b1e35fb42daa2d923ca101,run_0,timeout,90.01600000000326,359,0.046999999991385266,,deadline,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,bound_f_fair,ok,1.8590000000258442,1,1.7650000000139698,optimal,optimal,0.0,4.0,4.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,bound_f_ot,timeout,2.3289999999979045,1,2.23499999998603,timelimit,time_limit,1e+20,0.0,248.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,bound_f_pref,timeout,2.2809999999881256,1,2.187000000005355,optimal,optimal,0.0,2860.0,2860.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,bound_f_stab,ok,2.187000000005355,1,2.0940000000118744,optimal,optimal,0.0,86.0,86.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,omega_0,ok,2.452999999979511,1,2.35999999998603,optimal,optimal,0.0,0.018582541054451167,0.018582541054451167
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,omega_1,ok,4.860000000015134,1,4.719000000011874,optimal,optimal,0.0,0.05459057071960298,0.05459057071960298
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,omega_2,ok,2.8589999999967404,1,2.7179999999934807,optimal,optimal,0.0,0.18481421647822205,0.18481421647822205
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,omega_3,ok,1.9219999999913853,1,1.8280000000086147,optimal,optimal,0.0,0.14285714285714285,0.14285714285714285
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,0e77adea8a8b27b9624bd90b9f2eee969943a3a9f39896660c99f7e496916420,omega_4,timeout,16.65600000001723,0,,timelimit,time_limit,0.2828942041864959,0.31904107937341514,0.4092959516255581
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,bound_f_fair,ok,1.7650000000139698,1,1.687000000005355,optimal,optimal,0.0,4.0,4.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,bound_f_ot,ok,1.9839999999967404,0,,timelimit,no_incumbent,1e+20,0.0,0.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,bound_f_pref,ok,2.0320000000065193,1,1.937999999994645,timelimit,time_limit,1e+20,0.0,4281.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,bound_f_stab,ok,2.1559999999881256,1,2.077999999979511,optimal,optimal,0.0,86.0,86.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,omega_0,ok,2.1559999999881256,1,2.062999999994645,optimal,optimal,0.0,0.018647007805724192,0.018647007805724192
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,omega_1,ok,5.687999999994645,1,5.594000000011874,optimal,optimal,0.0,0.061281337047353765,0.061281337047353765
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,omega_2,ok,2.4690000000118744,1,2.3589999999967404,optimal,optimal,0.0,0.20350078269530458,0.20350078269530458
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,omega_3,ok,2.0309999999881256,1,1.937000000005355,optimal,optimal,0.0,0.13793103448275862,0.13793103448275862
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,772558de9251f3c5edc7db8296b43d05dcf57a0294680035beabe74892d8bc62,omega_4,timeout,16.78100000001723,0,,timelimit,time_limit,0.2872759720604929,0.3406431085628461,0.4385016887009457
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,bound_f_fair,ok,2.0160000000032596,1,1.937999999994645,optimal,optimal,0.0,4.0,4.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,bound_f_ot,ok,2.0469999999913853,1,1.9679999999934807,timelimit,time_limit,1e+20,0.0,248.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,bound_f_pref,timeout,2.3280000000086147,0,,optimal,optimal,0.0,2860.0,2860.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,bound_f_stab,timeout,2.4070000000065193,0,,timelimit,no_incumbent,1e+20,41.0,41.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,omega_0,ok,2.562000000005355,1,2.4530000000086147,optimal,optimal,0.0,0.01883486640385458,0.01883486640385458
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,omega_1,ok,4.8289999999979045,1,4.719000000011874,optimal,optimal,0.0,0.05459057071960298,0.05459057071960298
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,omega_2,ok,3.14000000001397,1,3.0309999999881256,optimal,optimal,0.0,0.18481421647822294,0.18481421647822294
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,omega_3,ok,1.9219999999913853,1,1.827999999979511,optimal,optimal,0.0,0.14285714285714285,0.14285714285714285
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V1,bd42461bd0c15f0e1f29e30e23ef25af2ce73715b2dc6767f5873e3faf5734f8,omega_4,timeout,16.21899999998277,1,16.09399999998277,timelimit,time_limit,0.28724393641781076,0.31959820205984224,0.4114008476915662
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,18f11be2abc0b240ea178ae0f592f6c037caaa8d51ebd0628224ed59f2c092d0,bound_f_fair,timeout,2.562000000005355,0,,optimal,optimal,0.0,4.0,4.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,18f11be2abc0b240ea178ae0f592f6c037caaa8d51ebd0628224ed59f2c092d0,bound_f_ot,timeout,2.484000000025844,0,,timelimit,time_limit,1e+20,0.0,248.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,18f11be2abc0b240ea178ae0f592f6c037caaa8d51ebd0628224ed59f2c092d0,bound_f_pref,timeout,2.85999999998603,0,,optimal,optimal,0.0,2860.0,2860.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,18f11be2abc0b240ea178ae0f592f6c037caaa8d51ebd0628224ed59f2c092d0,bound_f_stab,timeout,2.2969999999913853,1,2.2030000000086147,optimal,optimal,0.0,86.0,86.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,18f11be2abc0b240ea178ae0f592f6c037caaa8d51ebd0628224ed59f2c092d0,eps_f_stab_0,ok,1.3280000000086147,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,18f11be2abc0b240ea178ae0f592f6c037caaa8d51ebd0628224ed59f2c092d0,eps_f_stab_1,ok,1.2190000000118744,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,29f45fbdd8887482687faeb684b113dedad5b85330f14623cc86afd549e05bb4,bound_f_fair,ok,1.875,1,1.7809999999881256,optimal,optimal,0.0,4.0,4.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,29f45fbdd8887482687faeb684b113dedad5b85330f14623cc86afd549e05bb4,bound_f_ot,timeout,2.515999999974156,0,,timelimit,time_limit,0.06565656565656558,176.0,187.55555555555554
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,29f45fbdd8887482687faeb684b113dedad5b85330f14623cc86afd549e05bb4,bound_f_pref,timeout,2.3440000000118744,0,,optimal,optimal,0.0,2860.0,2860.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,29f45fbdd8887482687faeb684b113dedad5b85330f14623cc86afd549e05bb4,bound_f_stab,timeout,2.312000000005355,1,2.2179999999934807,optimal,optimal,0.0,86.0,86.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,29f45fbdd8887482687faeb684b113dedad5b85330f14623cc86afd549e05bb4,eps_f_stab_0,ok,1.2179999999934807,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,29f45fbdd8887482687faeb684b113dedad5b85330f14623cc86afd549e05bb4,eps_f_stab_1,ok,1.2660000000032596,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,374b7bd285c036a2e35b4741ececb2156010626dc725a9ea2a8d9131f3bcf2bf,bound_f_fair,ok,2.110000000015134,1,2.0160000000032596,optimal,optimal,0.0,4.0,4.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,374b7bd285c036a2e35b4741ececb2156010626dc725a9ea2a8d9131f3bcf2bf,bound_f_ot,timeout,2.4530000000086147,0,,timelimit,time_limit,1e+20,0.0,3288.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,374b7bd285c036a2e35b4741ececb2156010626dc725a9ea2a8d9131f3bcf2bf,bound_f_pref,timeout,2.452999999979511,0,,optimal,optimal,0.0,2860.0,2860.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,374b7bd285c036a2e35b4741ececb2156010626dc725a9ea2a8d9131f3bcf2bf,bound_f_stab,timeout,2.312000000005355,0,,optimal,optimal,0.0,86.0,86.0
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,374b7bd285c036a2e35b4741ececb2156010626dc725a9ea2a8d9131f3bcf2bf,eps_f_stab_0,ok,1.312000000005355,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V2,374b7bd285c036a2e35b4741ececb2156010626dc725a9ea2a8d9131f3bcf2bf,eps_f_stab_1,ok,1.312999999994645,0,,infeasible,infeasible,0.0,1e+20,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,21301d911284982acd73fe0cfe9d480e41b8e64c4a7a1732520b813e98d22654,start_0,timeout,30.0,2,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,21301d911284982acd73fe0cfe9d480e41b8e64c4a7a1732520b813e98d22654,start_1,timeout,30.0,4,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,21301d911284982acd73fe0cfe9d480e41b8e64c4a7a1732520b813e98d22654,start_2,ok,9.827999999979511,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,76a6374173630dfe6f64e6c2db22d550781260d6b1282c5e7581cf089da4f328,start_0,timeout,30.0,1,0.0629999999946449,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,76a6374173630dfe6f64e6c2db22d550781260d6b1282c5e7581cf089da4f328,start_1,timeout,30.0,3,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,76a6374173630dfe6f64e6c2db22d550781260d6b1282c5e7581cf089da4f328,start_2,ok,10.796999999991385,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,c26caf4a0585e670aa40269b32383f332022676c4059602648a1411c082aa006,start_0,timeout,30.0,1,0.062000000005355105,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,c26caf4a0585e670aa40269b32383f332022676c4059602648a1411c082aa006,start_1,timeout,30.0,3,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V3,c26caf4a0585e670aa40269b32383f332022676c4059602648a1411c082aa006,start_2,ok,10.76600000000326,22,0.046999999991385266,,budget_or_steps,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V4,3ff135b1202e1933c944568d07bd8c1399d473e0c61ab4e64a34344aa6775e8c,run_0,timeout,90.0,358,0.031000000017229468,,deadline,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V4,4a8a51863e3977d9181130894d2375c1ec4cc3035b8dabc3620121245e4256c4,run_0,timeout,90.0,395,0.046999999991385266,,deadline,,,
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,V4,72a6de0ef1696601febaae4fd44e47179626204b43f8cbfc68ded00ed7ab30a8,run_0,timeout,90.0,312,0.0470000000204891,,deadline,,,
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,bound_f_fair,ok,1.5940000000118744,1,1.547000000020489,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,bound_f_ot,ok,0.7660000000032596,1,0.7339999999967404,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,bound_f_pref,ok,1.1559999999881256,1,1.0929999999934807,optimal,optimal,0.0,796.0,796.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,bound_f_stab,ok,0.75,1,0.7030000000086147,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,omega_0,ok,0.75,1,0.7179999999934807,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,omega_1,ok,0.7650000000139698,1,0.7179999999934807,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,omega_2,ok,1.0159999999741558,1,0.9689999999827705,optimal,optimal,0.0,0.09930139720557751,0.09930139720557751
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,omega_3,ok,1.375,1,1.3440000000118744,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3338369423953242e45f2451e940d4906f875c0233b316ae0935d0d31b4d3c44,omega_4,timeout,16.469000000011874,0,,timelimit,time_limit,0.06856293503098139,0.25719154229640867,0.27482534930139524
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,bound_f_fair,ok,1.5309999999881256,1,1.4839999999967404,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,bound_f_ot,ok,0.8599999999860302,1,0.8129999999946449,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,bound_f_pref,ok,1.1560000000172295,1,1.0940000000118744,optimal,optimal,0.0,796.0,796.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,bound_f_stab,ok,0.75,1,0.7039999999979045,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,omega_0,ok,0.735000000015134,1,0.7030000000086147,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,omega_1,ok,0.75,1,0.7029999999795109,optimal,optimal,0.0,0.0,0.0
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,omega_2,ok,1.125,1,1.062000000005355,optimal,optimal,0.0,0.09930139720558151,0.09930139720558151
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,V1,3c4ce31fe19c44e621625ddddd4ad7c8b55ba4c7addd2e7c561ce7ac13db2266,omega_3,ok,1.375,1,1.3429999999934807,optimal,optimal,0.0,0.0,0.0
